Category,Text,split
negative,"cada que me quiero dejar caer por un bato , recuerdo que tengo una obra que sacar y un semestre que salvar , y se me pasa . ",test
negative,en un mundo paralelo a la verga lo carga el hombre . ,test
negative," fui yo ! yo putos , yo ! pero isis , fue un sismo que fui yo les digo , hijos de sus putas madres ",test
negative,y ah que tiene que ver alfaro ya se siente gobernador o que putos toca en zapopan . ,test
negative,mejor puto disfraz de la noche ! ! ! ! por tercer a o consecutivo morros ,test
negative,aqu cagado de risa ! en el cine usuario no te mueras nunca ! url ,test
negative,si guardo comida abajo de mi cama soy una gorda ? ,test
negative,"hay feria atr s de mi casa , vamos por unas putas fresas congeladas uwu ",test
negative,aaaaaah no si esta de la verga que llueva todo el d a . ,test
negative, millones ? deberia ser mas que el pemexgate kes vale madre romper la ley que es tan laxa en castigos ,test
negative,"me causa una reacci n rar sima acordarme lo tonta que estuve por ciertas personas . o sea , es bonito pero qu chingados . ",test
negative,"mn est s bien chula , y bien loca tambi n jajajaa me caes muy bien ",test
negative," y quien no la va seguir ? , esta cuanta es una verga , igual y la tipa le gusta el contenido que uggly pone sobre la camello ",test
negative,"mira ! una carretera de dos carriles hag mosla de cuatro , chingue su madre . . . ",test
negative,"solo te dir cm gorda como de , y bien gugetona ",test
negative," usuario domingo con aguas negras , martes nadando con aguas de lluvia . interapas fracc tecnol gico , calle madre selva , slp intolerable url ",test
negative,las cosas m s est pidas que se pueden ver . . a la cancha de va alentar no andar de putas ! ! ! ,test
negative,miren lo que compre usuario usuario mi mam me dijo que estoy loca pero no importa es un oso como ustedes ,test
negative, qu se siente que l solo te busque cuando yo lo mando a la verga ? ,test
negative,vivo a cuadras del tec y estacione a . ! puto lunes ! ,test
negative,me estoy volviendo loca con todo en lo que me met este semestre . ,test
negative,"la empatia de la madre la lleva a co enamorarse del hombre a quien la hija ama , lo cual . . . lleva a contraer formas graves de neurosis . freud ",test
negative,te la mamaste jajaja pero al menos el tuyo estuvo blandito jajaja ,test
negative," en el sitio tambi n se atendi a la madre del joven en moto , quien se desvaneci al ver lo ocurrido ",test
negative,detr s de cada ni o peque o que cree en s mismo se encuentra una madre o una padre que creyeron primero . ,test
negative,imaginen un mundo en el que no pudi ramos mandar a la verga a nadie . est de la verga eso . ,test
negative,"con allison ya vamos perdiendo el juego , soy un pesimista hdp jajaj ",test
negative," . . . a huevo , lo que puebla necesitaba otra pinche plaza comercial con las mismas putas tiendas . . . ! ! true story lt ",test
negative,tomarle fotos feas chistosas a mis amixes me hace experimentar un placer inexplicable . ,test
negative,"pueblo hey , imb cil el pa s est de la verga hace algo . el imb cil ",test
negative, ya postearon que aman este clima que est de la super verga ? ,test
negative," usuario y en la tienda estaba el haters que le dijo cosas feas del lbum , te gusta la mala vida ",test
negative,ay no mms seg n yo la hago de muy cabrona y tengo el coraz n bien d bil ,test
negative,"si supieras lo gorda que ando por comer hamburguesas , no lo hagas nunca jajaja ",test
negative,vale verga estoy bien pendejo ayer me desvel haciendo tareas de clases que hoy ni me tocaban ,test
negative,"la de termo ya nos dej problemas de tarea pero ni ha puesto ninguno ella , como verga quiere que los haga . ",test
negative,"compadres , acabo de ver una publicaci n sobre lo mucho que vale verga la vida ustedes creen que s vale mucha verga la vida ? ",test
negative,este cabron literalmente le meti la verga con todo y huevos ! url ,test
negative,"estaba escuchando distintas opiniones , y dije s , hay que ser consecuentes con los putos actos . ",test
negative,esta semana es de desmadre . perd name diosito por esta vida tan loca . ,test
negative,"mi hermano me cagan las pin viejas que est n cul . . . . y dicen que las guapas est n feas , pi viejas sin sentido me hizo la noche ",test
negative,"esto si es no tener madre , no tener respeto por absolutamente nada . una cosa es ejecutar al enemigo , pero matar con sa a a civiles indigna . url ",test
negative,hoy me arregle bien ching n para putas pinches nada . ,test
negative,la razita es cabrona . url ,test
negative,"escort y dama de compa ia , real , complaciente , bonita . . . putas quer tarocapital ",test
negative, por qu mierda retwittean mi post fijado las putas que hacen sexcam ? ,test
negative,que persona tan loca . ! ! ! cu date y que bueno que lo quemas . ,test
negative,"tu letadando a la coca , no te sienta bien te vuelve toda loca etaque no enfoca te baila la boca ooooooh shieeeeet ",test
negative,"obvio los odio porque siempre hay camiones en mi casa tapando la cochera , ruidi todas las ma anas incluso peor los putos s bados anyway ",test
negative,as es . equis no pasa nada . la neblina me la pela . v monos al antro . equis . ,test
negative,"cuando lo hago soy loco , joto ese tipo de cosas creo que esto llegar a su final en las siguientes generaciones de hombres ",test
negative,si fui tan valiente para decirte que me gustas porque verga no lo voy a ser para meter unos taquitos de canasta al cine ,test
negative,est s per cagado cuando tienes toda tu m sica en aleatorio y pasas de arctic monkeys a ariel camacho ,test
negative,"mmarica tuuu , marica yoooo , marica tuuu , mariaca haha ! ! ! xd neh , mentira . . . u jeje p ",test
negative,looool esta foto nunca me la imagine que putos amos ,test
negative,"hoy me puse como loca porque esto le llego a atena , pero es que en realidad se ve tan hermosaaaa y estoy tan enamor ",test
negative,as se ven los partidos de f tbol en esta casa ! ! putita sumisa juevesdemamadas hotwife ,test
negative,dos putos dias de mierda durmiendo para la mierda puto insomnio . ,test
negative,todos diciendo que asco con lo de luis gerardo mendez y a la mera hora le hablan igual o peor a sus putas . ,test
negative," soy la jovencita mas chichona y mas puta de jalisco , cuando me conozcas ya no querras volver a ver a otra e ",test
negative,como me solucionas la pinchi vida pao cg ya traigo datos putos ! ,test
negative,"sierra madre del sur en san pedro pochutla , oaxaca ",test
negative,mi mente es como twitter pero para mentar la madre . ,test
negative,ojal nunca les pasen cosas feas mientras mueren de c licos y son una bomba hormonal ,test
negative,si tanto coraje con maire y dalas por qu tienen sus putos numeros nomames . ,test
negative," usuario usuario llegu a ver en vivo esa away , de las cosas mas feas que haya visto en acci n . ",test
negative,que loca la rogelia no queriendo compartir la chiluda masterchefmx ,test
negative,llevo toda la tarde haci ndome tonta con la tarea creo que ya es mejor que me de por vencida y deje de enga arme ,test
negative,agenda de hoy estar de malas estar triste chingar la madre esos son mis nicas tres tareas de hoy y no me disculpo por nada . ,test
negative,"comrpobado , a las personas las buenas siempre les pasan cosas malas o muy feas que no se merecen . ",test
negative, putos que no aguanto es que digan algo y se haga otra cosa no mamen asi no son las cosas pues ,test
negative,lo que yo siento por vos san lorenzo esos putos del verde no lo van a entender domingo apuraaa ! ! ,test
negative,cruzar la calle viendo el celular es el nuevo tragando camote . pfff ,test
negative,"ah vas a mamar . no amigo , estuve viendo la champions hoy pero hoy no hubo gente del madrid qui n ",test
negative,"si creen que estoy loca , definan esto que hizo mi hermana ",test
negative, usuario tan mal est la delincuencia que le robaron la memoria . gente tonta no saben ni a que van ,test
negative,"bueno , ya que la maldiiiiiita se ora ni putas vino , habr stream de s lo unas horas nada m s . ",test
negative,qu putas madres tienen en la cabeza para que se les antoje un cigarro antes de las am ? ? ,test
negative,conste que yo no soy de andar quemando gente estas fotos me mas encontre en otras redes no me las pasaron gay pitochico ,test
negative, usuario como debe de ser . y yo creo que no tarda en subir . cagado de risa llega al a final del a o . ,test
negative,"no soy perra ni gata , soy diva y eso te mata tony nadapersonal jajaja ! lo amo ! ",test
negative,"a si ? llevo putos reyes ojama y solo azules y creo que los los da por nivel , v ",test
negative, qu putas pasa en cuerna que no hay corneta ? ,test
negative,me aburren tus pinches tuits diciendo que pu etas es lo pol ticamente correcto y tus putas quejas . . . ,test
negative,"tengo tu foto , para volverme loca ! con el coraz n roto . . . ",test
negative,"est de la verga ser pobre . ya no tengan hijos , no sean cabrones . ",test
negative, ps que te digo . . . lo que es estar fea y loca ! ! jajajajaja ,test
negative," usuario usuario la pobreza es cabrona , mai frend , no es por mala onda . yo nom s me compr ese libro . hahahaha . ",test
negative, usuario tambi n est s bien chichona para meter mi verga y hacerme una rusa ,test
negative,cuando hasta el celular sabe que eres joto asegurada conectada ,test
negative,"ampliaci n la salida a final de mes del juego coincidiendo con la fecha de cobro de mi madre , clave en la negociaci n . ",test
negative,"tierra de la llorona , pero luchona istmo oaxacanosnecesita ",test
negative,me qued atorado en el nivel del castillo de dulces del cuphead xd pero nada como la frustraci n de los putos sapos boxeadores . ,test
negative," esta de la verga amigo ya van mas de muertos en esta carretera en la ultima semana , bendiciones . ",test
negative,puto karma cuando mas prisa tengo mas conspira en mi contra ! ! ! ! ,test
negative,"no es lo mismo que , no es lo mismo la esperanza del cambioverdadero que estar hasta la madre del cambio . . . incluyendo sus voceros ",test
negative,llega una edad en la q una tiene la madurez de aceptarse tal y como es sabes q no tendr s cuerpo d modelo y simplemente te chingas un tamal ,test
negative,o quiz s me parece demasiado gracioso porque no he dormido ni putas . ,test
negative,esas galletitas de pasteler a la ideal me vuelven loca ,test
negative,"la cabeza d esta verga , es una lanza . . . se le clava suuuper rico ",test
negative,y de repente llega esa persona que con solo una sonrisa te pone m s loca que el olor de la carne al pastor . y es bonito . y esta bien . ,test
negative,"me caga que la puerta principal de mi casa tenga una parte de cristal , quien sabe cuanta gente me ha visto bailar como loca por la casa ",test
negative,"y todo mundo mamando con la pel cula de disney pixar coco , si hubiera sido hecha por mexicanos tendr a el mismo boom ? ",test
negative,odio los d as grises y con lluvia me deprimen cabr n url ,test
negative,"quien no naci para servir , no sirve para vivir madre teresa de calcuta goodvibes ",test
negative,"a me me vale verga que me odien todos , no necesito la aceptacion de nadie mas que la propia ",test
negative,"las bonitas somos solteras por decisi n propia , las feas pues por feas . ",test
negative,a un chingo de delincuentes y nomas se hacen de la vista gorda ! ! ,test
negative, usuario d nde est ese dineral por qu las mentiras que con su targeta rosa de pu al dan mil a los que corren con suerte dicen que mil andado ,test
negative,se acabo una amistad de a os por putos pesos ,test
negative,el regueton o no se como putas se escribe es mierda . ,test
negative,me gusta mucho este tipo de clima pero luego me enfermo bien cabron y se me pasa ,test
negative,y algo en ti que me arrebata bata baby ! ! tu me tienes loca loca ! tu me encantas y se notaa y si tu y yo ya estamos aqui ! ! . . ,test
